fuelType,rating,location.city,location.country,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
,,Delray Beach,US,FL,14795675,120,Polaris,Slingshot,car,2019
GASOLINE,5,Deerfield Beach,US,FL,8669035,46,Dodge,Grand Caravan,minivan,2013
GASOLINE,4.85,Miami Beach,US,FL,3237409,141,Land Rover,Range Rover Sport,suv,2014
GASOLINE,4.96,Margate,US,FL,2619030,35,Ford,Focus,car,2016
GASOLINE,,Delray Beach,US,FL,1689194,122,Jeep,Gladiator,truck,2020
GASOLINE,4.86,Miramar,US,FL,3772816,79,Land Rover,Range Rover Evoque,suv,2013
GASOLINE,,Deerfield Beach,US,FL,5176222,60,Infiniti,QX60,suv,2014
GASOLINE,4.96,Miami Beach,US,FL,3237409,141,Land Rover,Range Rover Sport,suv,2014
GASOLINE,5,Boca Raton,US,FL,9701822,55,Ford,Mustang,car,2018
GASOLINE,4.93,Boca Raton,US,FL,9701822,55,Ford,Mustang,car,2018
GASOLINE,5,Boca Raton,US,FL,9525628,145,BMW,4-Series,car,2020
GASOLINE,5,Boca Raton,US,FL,4020026,52,Ford,Mustang,car,2016
GASOLINE,4.93,Boca Raton,US,FL,7374542,56,Dodge,Grand Caravan,minivan,2019
GASOLINE,5,Fort Lauderdale,US,FL,14423417,199,Land Rover,Range Rover Sport,suv,2018
GASOLINE,5,North Miami,US,FL,327969,129,Audi,Q8,suv,2019
GASOLINE,5,Aventura,US,FL,8035496,115,Volvo,XC90,suv,2020
ELECTRIC,4.84,Deerfield Beach,US,FL,1150655,175,Tesla,Model S,car,2017
GASOLINE,4.65,Dania Beach,US,FL,3772816,89,Alfa Romeo,Giulia,car,2017
GASOLINE,4.97,Boca Raton,US,FL,7374542,80,Jeep,Cherokee,suv,2019
GASOLINE,4.99,Miami,US,FL,731748,89,BMW,4 Series,car,2017
GASOLINE,4.89,North Miami Beach,US,FL,2883701,81,Volvo,XC90,suv,2018
GASOLINE,4.96,Boca Raton,US,FL,4020026,45,Dodge,Challenger,car,2014
ELECTRIC,4.91,Miami Beach,US,FL,9158484,300,Tesla,Model X,suv,2018
GASOLINE,4.88,North Miami,US,FL,327969,99,Mercedes-benz,GLE-Class,suv,2020
GASOLINE,4.86,Miami Beach,US,FL,9690380,93,Ford,Mustang,car,2019
GASOLINE,5,Hollywood,US,FL,3441058,107,Polaris,Slingshot,car,2019
GASOLINE,,Royal Palm Beach,US,FL,12092003,30,Volvo,S80,car,2008
GASOLINE,,Hobe Sound,US,FL,10286982,375,Mercedes-benz,E-Class,car,2019
GASOLINE,4.71,Greenacres,US,FL,12826790,72,Volkswagen,Passat,car,2017
GASOLINE,4.79,Miami,US,FL,4293191,139,Chevrolet,Suburban,suv,2015
GASOLINE,4.97,Miami Beach,US,FL,9690380,100,BMW,4 Series Gran Coupe,car,2016
GASOLINE,5,Wellington,US,FL,3088614,105,Land Rover,Range Rover Evoque,suv,2015
GASOLINE,5,West Palm Beach,US,FL,15666714,30,Nissan,Rogue,suv,2013
GASOLINE,5,Miramar,US,FL,3772816,79,Ford,Mustang,car,2016
GASOLINE,5,Miami,US,FL,864946,250,Mercedes-benz,GLS-Class,suv,2019
GASOLINE,5,Deerfield Beach,US,FL,4344950,34,Chevrolet,Cruze Limited,car,2016
GASOLINE,5,Miami,US,FL,731748,89,Mercedes-Benz,SLK-Class,car,2015
GASOLINE,5,Deerfield Beach,US,FL,8669035,35,Kia,Sportage,suv,2015
GASOLINE,4.91,Miami Beach,US,FL,9690380,92,BMW,4 Series,car,2018
GASOLINE,5,Boca Raton,US,FL,2043564,105,Ford,F-150,truck,2017
GASOLINE,5,Boca Raton,US,FL,7374542,50,Dodge,Grand Caravan,minivan,2019
GASOLINE,4.9,Miami,US,FL,3772816,69,Dodge,Durango,suv,2015
GASOLINE,4.89,Boca Raton,US,FL,7374542,50,Chevrolet,Equinox,suv,2016
GASOLINE,4.98,Boynton Beach,US,FL,6190641,36,FIAT,500,car,2013
GASOLINE,5,Deerfield Beach,US,FL,4344950,34,Chevrolet,Equinox,suv,2011
GASOLINE,5,Boynton Beach,US,FL,9722821,74,BMW,X3,suv,2017
GASOLINE,5,Coconut Creek,US,FL,15638205,46,Dodge,Grand Caravan,minivan,2014
GASOLINE,5,West palm Beach ,US,FL,1158477,65,GMC,Canyon,truck,2016
GASOLINE,4.88,Port St. Lucie,US,FL,7113134,41,Toyota,RAV4,suv,2018
GASOLINE,5,West Palm Beach,US,FL,14457582,100,Hyundai,Equus,car,2014
GASOLINE,5,Coconut Creek,US,FL,15638205,46,Chrysler,Town and Country,minivan,2012
GASOLINE,4.97,Miami,US,FL,731748,79,BMW,2 Series,car,2016
GASOLINE,,Pompano Beach,US,FL,14408451,42,Toyota,Camry,car,2017
GASOLINE,4.39,Miramar,US,FL,11200338,125,Ford,Mustang,car,2017
GASOLINE,5,Miami Beach,US,FL,9541863,1199,Lamborghini,Urus,suv,2019
GASOLINE,,Deerfield Beach,US,FL,8669035,28,Chevrolet,Cruze,car,2012
GASOLINE,,North Miami Beach,US,FL,2258170,75,Lexus,NX 300,suv,2018
GASOLINE,5,Deerfield Beach,US,FL,4344950,28,Chevrolet,Cruze,car,2011
GASOLINE,4.5,Miramar,US,FL,11200338,125,BMW,4 Series,car,2018
GASOLINE,5,Miami Beach,US,FL,3237409,150,Audi,A6,car,2019
GASOLINE,4.94,Deerfield Beach,US,FL,4344950,36,Chevrolet,Sonic,car,2013
GASOLINE,4.85,Miami Beach,US,FL,3237409,141,BMW,4 Series,car,2014
GASOLINE,5,Coral Springs,US,FL,14835595,23,Nissan,Versa,car,2016
GASOLINE,4.99,Portland,US,OR,6659719,50,Subaru,Outback,suv,2019
GASOLINE,4.93,Portland,US,OR,5764812,40,Toyota,Corolla,car,2016
GASOLINE,5,Portland,US,OR,4921537,38,Honda,Civic,car,2017
GASOLINE,5,Portland,US,OR,6659719,74,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.9,Portland,US,OR,1096035,36,Volkswagen,Jetta,car,2015
GASOLINE,4.97,Portland,US,OR,1096035,36,Honda,Accord,car,2018
ELECTRIC,5,Portland,US,OR,1005272,82,Tesla,Model 3,car,2018
ELECTRIC,5,Portland,US,OR,1096035,74,Tesla,Model 3,car,2020
ELECTRIC,5,Portland,US,OR,1096035,79,Tesla,Model 3,car,2019
GASOLINE,5,Portland,US,OR,6635741,44,Subaru,Legacy,car,2020
GASOLINE,5,Portland,US,OR,6635741,48,Honda,CR-V,suv,2019
GASOLINE,4.94,Portland,US,OR,7313228,44,Toyota,RAV4,suv,2015
GASOLINE,5,Portland,US,OR,6635741,49,Honda,Pilot,suv,2019
GASOLINE,4.97,Vancouver,US,WA,7313228,42,Nissan,Rogue,suv,2017
GASOLINE,,Portland,US,OR,6659719,52,Jeep,Wrangler Unlimited,suv,2020
GASOLINE,5,Portland,US,OR,1096035,53,Honda,Odyssey,minivan,2018
ELECTRIC,4.81,Portland,US,OR,338456,100,Tesla,Model X,suv,2016
ELECTRIC,4.91,Portland,US,OR,976194,124,Tesla,Model X,suv,2018
GASOLINE,5,Portland,US,OR,6635741,49,Mercedes-benz,GLC-Class,suv,2020
GASOLINE,5,Portland,US,OR,1096035,35,Honda,Civic,car,2018
GASOLINE,4.91,Portland,US,OR,4921537,44,Volkswagen,Touareg,suv,2014
GASOLINE,5,Portland,US,OR,15079787,333,Porsche,911,car,2018
GASOLINE,4.92,Gresham,US,OR,10443511,38,Volkswagen,Tiguan,suv,2015
HYBRID,4.89,Portland,US,OR,1031108,44,Lexus,CT 200h,car,2015
ELECTRIC,5,Camas,US,WA,7197062,137,Tesla,Model 3,car,2018
ELECTRIC,4.86,Portland,US,OR,976194,134,Tesla,Model X,suv,2018
GASOLINE,4.97,Portland,US,OR,5861496,78,BMW,X3,suv,2016
GASOLINE,5,Gresham,US,OR,15504721,41,Honda,Accord Sedan,car,2020
ELECTRIC,5,Portland,US,OR,338456,249,Tesla,Model X,suv,2019
GASOLINE,5,Portland,US,OR,1096035,35,MINI,Hardtop 2dr,car,2019
ELECTRIC,5,Beaverton,US,OR,8633909,135,Tesla,Model X,suv,2018
ELECTRIC,4.96,Portland,US,OR,976194,124,Tesla,Model X,suv,2018
ELECTRIC,5,Portland,US,OR,10302426,160,Tesla,Model X,suv,2019
HYBRID,4.98,Portland,US,OR,3771349,39,Hyundai,Ioniq Hybrid,car,2017
HYBRID,5,Portland,US,OR,2459011,135,BMW,i8,car,2017
ELECTRIC,4.94,Portland,US,OR,976194,149,Tesla,Model X,suv,2019
ELECTRIC,4.95,Portland,US,OR,976194,124,Tesla,Model X,suv,2017
GASOLINE,5,Portland,US,OR,14545819,180,Mercedes-Benz,G-Class,suv,2010
ELECTRIC,5,Newberg,US,OR,11536062,73,Tesla,Model S,car,2013
GASOLINE,4.96,Portland,US,OR,1031108,35,FIAT,500,car,2013
GASOLINE,4.77,Portland,US,OR,2459011,95,Mercedes-Benz,S-Class,car,2015
ELECTRIC,4.93,Portland,US,OR,976194,99,Tesla,Model 3,car,2018
GASOLINE,5,Portland,US,OR,2459011,135,Porsche,Panamera,car,2017
ELECTRIC,5,Portland,US,OR,3082494,82,Tesla,Model 3,car,2018
GASOLINE,5,Newberg,US,OR,11536062,82,Mercedes-benz,GLS-Class,suv,2019
GASOLINE,4.96,Portland,US,OR,11004094,169,Mercedes-Benz,G-Class,suv,2015
GASOLINE,5,Portland,US,OR,14731540,195,Mercedes-Benz,AMG GT,car,2016
ELECTRIC,4.99,Portland,US,OR,3082494,80,Tesla,Model 3,car,2018
GASOLINE,4.95,Portland,US,OR,320877,27,Scion,xB,car,2006
GASOLINE,5,Portland,US,OR,15079787,69,BMW,7 Series,car,2016
GASOLINE,5,Portland,US,OR,2459011,85,Land Rover,Range Rover,suv,2016
GASOLINE,5,Portland,US,OR,2459011,127,Ford,Shelby GT350,car,2016
GASOLINE,5,Portland,US,OR,8808196,72,BMW,X6,suv,2017
GASOLINE,4,Portland,US,OR,2459011,85,Maserati,Ghibli,car,2016
GASOLINE,5,Portland,US,OR,3939290,52,Toyota,Tacoma,truck,2017
GASOLINE,5,Portland,US,OR,6250422,50,Volkswagen,Routan,minivan,2011
GASOLINE,5,Portland,US,OR,2459011,85,Ford,Shelby GT350,car,2016
GASOLINE,4.97,Portland,US,OR,2459011,149,Land Rover,Range Rover,suv,2016
ELECTRIC,5,Beaverton,US,OR,7793541,199,Tesla,Model X,suv,2020
GASOLINE,4.93,Portland,US,OR,686744,50,BMW,3 Series,car,2014
GASOLINE,4.9,Vancouver,US,WA,3480372,35,Hyundai,Genesis,car,2013
GASOLINE,5,Beaverton,US,OR,11632840,45,Volkswagen,Tiguan,suv,2016
GASOLINE,4.95,Beaverton,US,OR,148243,67,Toyota,Sequoia,suv,2016
GASOLINE,5,Milwaukie,US,OR,496956,180,Porsche,Panamera,car,2012
GASOLINE,5,Portland,US,OR,8808196,72,Mercedes-Benz,E-Class,car,2017
ELECTRIC,5,Beaverton,US,OR,4552654,149,Tesla,Model 3,car,2019
GASOLINE,5,Portland,US,OR,6250422,45,Subaru,Outback,suv,2017
GASOLINE,5,Portland,US,OR,8808196,49,Subaru,Outback,suv,2019
DIESEL,5,Portland,US,OR,2459011,69,Jaguar,F-PACE,suv,2017
GASOLINE,4.93,Tigard,US,OR,6250422,36,Mazda,3,car,2012
GASOLINE,5,Portland,US,OR,15669868,55,Subaru,WRX,car,2017
GASOLINE,5,Portland,US,OR,9065056,69,Toyota,Sienna,minivan,2018
GASOLINE,5,Portland,US,OR,2459011,95,Audi,SQ5,suv,2019
GASOLINE,4.67,Tigard,US,OR,6250422,47,Audi,A4,car,2013
GASOLINE,4.98,Portland,US,OR,6250422,48,Volkswagen,Touareg,suv,2014
GASOLINE,4.77,Portland,US,OR,2459011,248,Porsche,Cayenne,suv,2017
GASOLINE,5,Portland,US,OR,3939290,73,Toyota,Highlander,suv,2017
ELECTRIC,5,Portland,US,OR,2391720,229,Tesla,Model 3,car,2019
GASOLINE,5,Portland,US,OR,14731540,60,Audi,A7,car,2016
GASOLINE,5,Tigard,US,OR,6792110,300,Porsche,911,car,2013
GASOLINE,5,Boring,US,OR,10822825,70,Jeep,Wrangler,suv,2015
GASOLINE,4.83,Portland,US,OR,14731540,65,Audi,Q7,suv,2017
GASOLINE,5,Portland,US,OR,2459011,139,Porsche,Macan,suv,2017
GASOLINE,4.96,Portland,US,OR,2391720,288,Porsche,Cayman,car,2014
GASOLINE,5,Hillsboro,US,OR,13598873,68,Ford,F-150,truck,2018
GASOLINE,4.79,Gresham,US,OR,10431641,54,BMW,X4,suv,2015
GASOLINE,,Portland,US,OR,2459011,143,Mercedes-Benz,S-Class,car,2015
GASOLINE,4.93,Portland,US,OR,2391720,99,Volkswagen,Golf GTI,car,2017
HYBRID,4.98,Vancouver,US,WA,8139557,44,Toyota,RAV4 Hybrid,suv,2016
ELECTRIC,4.92,Sherwood,US,OR,8458858,94,Tesla,Model X,suv,2016
GASOLINE,4.82,Portland,US,OR,2459011,59,Toyota,Camry,car,2018
GASOLINE,5,Portland,US,OR,15079787,60,Mercedes-Benz,E-Class,car,2017
GASOLINE,4.81,Portland,US,OR,2459011,70,Lexus,GX 460,suv,2015
GASOLINE,5,Portland,US,OR,8808196,59,BMW,4 Series,car,2018
GASOLINE,5,Portland,US,OR,15079787,65,BMW,X5,suv,2015
GASOLINE,4.91,Portland,US,OR,8808196,46,Subaru,Outback,suv,2019
GASOLINE,4.64,Portland,US,OR,2459011,79,Audi,Q5,suv,2013
GASOLINE,5,Portland,US,OR,14731540,59,Mercedes-Benz,E-Class,car,2017
GASOLINE,5,Portland,US,OR,10466335,100,BMW,4 Series,car,2015
GASOLINE,5,Portland,US,OR,9058332,44,Ford,Expedition,suv,2007
GASOLINE,5,Hillsboro,US,OR,13598873,62,BMW,5 Series,car,2014
GASOLINE,4.92,Portland,US,OR,14731540,65,Alfa Romeo,Stelvio,suv,2018
GASOLINE,4.6,Portland,US,OR,14731540,62,BMW,5 Series,car,2017
GASOLINE,5,Portland,US,OR,8808196,57,Audi,A5 Sportback,car,2019
GASOLINE,5,Beaverton,US,OR,148243,60,Audi,A4,car,2017
GASOLINE,,Portland,US,OR,14994280,40,Hyundai,Santa Fe Sport,suv,2016
GASOLINE,5,Portland,US,OR,15079787,55,Mercedes-Benz,E-Class,car,2017
GASOLINE,4.93,Portland,US,OR,1709806,48,Toyota,Sienna,minivan,2015
GASOLINE,5,Portland,US,OR,1359691,48,Toyota,Sienna,minivan,2016
GASOLINE,5,Aloha,US,OR,2545755,109,Mercedes-Benz,GLE-Class,suv,2016
GASOLINE,5,Portland,US,OR,2459011,99,Toyota,Supra,car,2020
GASOLINE,4.71,Gresham,US,OR,10431641,48,Mercedes-Benz,M-Class,suv,2013
GASOLINE,4.92,Portland,US,OR,8808196,62,Toyota,Sienna,minivan,2019
GASOLINE,,Portland,US,OR,121179,349,Bentley,Continental GTC,car,2007
GASOLINE,5,Portland,US,OR,15079787,65,Ford,Mustang,car,2017
GASOLINE,4.89,Portland,US,OR,14731540,55,Audi,Q5,suv,2018
GASOLINE,4.83,Portland,US,OR,2459011,49,BMW,X5,suv,2014
GASOLINE,5,Portland,US,OR,2459011,45,Lexus,RC 350,car,2015
GASOLINE,5,Portland,US,OR,6777827,59,Volkswagen,Atlas,suv,2018
HYBRID,5,Portland,US,OR,10339460,44,Ford,Fusion Energi,car,2016
GASOLINE,5,Vancouver,US,WA,3511449,40,Subaru,Forester,suv,2009
GASOLINE,5,Portland,US,OR,2459011,95,Toyota,Supra,car,2020
GASOLINE,4.73,Portland,US,OR,15079787,99,Toyota,Supra,car,2020
GASOLINE,4.8,Portland,US,OR,14731540,49,Mercedes-Benz,M-Class,suv,2014
ELECTRIC,5,Vancouver,US,WA,713744,40,BMW,i3,car,2017
GASOLINE,4.84,Portland,US,OR,2459011,70,Lexus,GS 350,car,2015
GASOLINE,5,Milwaukie,US,OR,5360565,85,Toyota,4Runner,suv,2019
GASOLINE,5,Portland,US,OR,10339460,60,BMW,4 Series,car,2015
DIESEL,5,Camas,US,WA,3328877,80,BMW,5 Series,car,2018
GASOLINE,5,Portland,US,OR,3156307,68,Subaru,Outback,suv,2018
GASOLINE,4.67,Portland,US,OR,2459011,50,Audi,allroad,car,2015
GASOLINE,5,Portland,US,OR,15079787,60,Mercedes-Benz,GLC-Class,suv,2016
GASOLINE,5,Portland,US,OR,2459011,50,Mercedes-Benz,C-Class,car,2015
GASOLINE,5,Beaverton,US,OR,7793541,199,Ford,Expedition,suv,2018
GASOLINE,,Portland,US,OR,15079787,50,Subaru,Outback,suv,2018
GASOLINE,5,Portland,US,OR,14731540,52,Audi,Q3,suv,2018
GASOLINE,5,Oregon City,US,OR,8971113,56,Subaru,Forester,suv,2017
GASOLINE,,Portland,US,OR,15079787,50,Subaru,Outback,suv,2017
GASOLINE,5,Portland,US,OR,2459011,45,Lexus,RX 350,suv,2017
GASOLINE,5,Portland,US,OR,14731540,45,Audi,Q3,suv,2016
GASOLINE,5,Portland,US,OR,2459011,55,Subaru,Outback,suv,2017
GASOLINE,4.58,Portland,US,OR,15079787,50,Mercedes-Benz,C-Class,car,2015
GASOLINE,5,Portland,US,OR,8959886,65,BMW,4 Series,car,2014
GASOLINE,,Portland,US,OR,2459011,55,Subaru,Outback,suv,2017
GASOLINE,4.8,Portland,US,OR,2459011,70,Lexus,IS 250,car,2014
GASOLINE,4.84,Portland,US,OR,8808196,45,Subaru,Outback,suv,2019
GASOLINE,4.67,Portland,US,OR,15079787,45,Subaru,Outback,suv,2019
DIESEL,5,Lake Oswego,US,OR,8569958,79,Ram,3500,truck,2018
GASOLINE,5,Portland,US,OR,8808196,40,Toyota,Camry,car,2019
GASOLINE,4.67,Portland,US,OR,14731540,45,Audi,Q3,suv,2015
GASOLINE,4.93,Portland,US,OR,8808196,47,Subaru,Outback,suv,2019
GASOLINE,4.86,Portland,US,OR,8808196,46,Nissan,Rogue,suv,2019
GASOLINE,5,Portland,US,OR,14731540,45,Audi,A4,car,2017
GASOLINE,4.97,Portland,US,OR,8808196,49,Subaru,Outback,suv,2019
GASOLINE,4.9,Portland,US,OR,8808196,48,Subaru,Outback,suv,2019
GASOLINE,4.95,Portland,US,OR,8808196,49,Subaru,Outback,suv,2019
GASOLINE,4.89,Portland,US,OR,8808196,49,Subaru,Outback,suv,2019
GASOLINE,4.94,Portland,US,OR,8808196,60,Toyota,Sienna,minivan,2019
GASOLINE,4.93,Portland,US,OR,15079787,45,Mercedes-Benz,C-Class,car,2016
GASOLINE,5,Portland,US,OR,15079787,50,Mercedes-Benz,C-Class,car,2015
GASOLINE,4.98,Portland,US,OR,1709806,43,Nissan,Rogue,suv,2016
ELECTRIC,5,Beaverton,US,OR,5147931,108,Tesla,Model 3,car,2020
GASOLINE,4.67,Portland,US,OR,8616718,55,Mercedes-Benz,E-Class,car,2012
GASOLINE,4.8,Portland,US,OR,2459011,40,Audi,Q3,suv,2017
HYBRID,,Portland,US,OR,6453219,75,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.75,Portland,US,OR,14731540,45,Audi,A4,car,2017
GASOLINE,4.71,Portland,US,OR,2459011,40,Lexus,LX 570,suv,2011
GASOLINE,4.99,Portland,US,OR,1709806,42,Nissan,Rogue,suv,2017
ELECTRIC,5,Portland,US,OR,9036235,149,Tesla,Model 3,car,2019
GASOLINE,4.96,Portland,US,OR,8808196,39,Toyota,Corolla,car,2020
GASOLINE,4.94,Portland,US,OR,8808196,39,Toyota,Camry,car,2019
GASOLINE,4.86,Portland,US,OR,14731540,45,BMW,X1,suv,2017
,4.25,Portland,US,OR,489060,70,Jeep,Wrangler,suv,2013
GASOLINE,4.94,Portland,US,OR,8808196,47,Subaru,Outback,suv,2019
GASOLINE,4.79,Portland,US,OR,8808196,47,Subaru,Outback,suv,2019
GASOLINE,4.55,Portland,US,OR,14731540,40,Audi,A3,car,2017
GASOLINE,5,Portland,US,OR,15079787,42,Audi,A4,car,2017
ELECTRIC,5,Beaverton,US,OR,10672993,40,Kia,Soul EV,car,2017
GASOLINE,5,Portland,US,OR,2459011,42,Mercedes-Benz,C-Class,car,2015
GASOLINE,4.85,Portland,US,OR,14731540,54,Audi,A3,car,2016
GASOLINE,4.93,Portland,US,OR,8808196,49,Subaru,Outback,suv,2019
GASOLINE,5,Oregon City,US,OR,8971113,55,Toyota,Tacoma,truck,2011
GASOLINE,4.92,Portland,US,OR,14731540,41,Audi,A3,car,2017
GASOLINE,,Portland,US,OR,2459011,45,Cadillac,SRX,suv,2014
GASOLINE,4.71,Portland,US,OR,2459011,40,Audi,Q3,suv,2015
HYBRID,5,portland,US,OR,10339460,45,Ford,Fusion Hybrid,car,2015
GASOLINE,4.94,Milwaukie,US,OR,8984688,89,Jeep,Wrangler,suv,2012
GASOLINE,4.86,Portland,US,OR,7226276,82,BMW,4 Series,car,2015
GASOLINE,5,Gresham,US,OR,10431641,30,Volkswagen,Beetle,car,2019
GASOLINE,4.75,Portland,US,OR,2459011,40,Honda,Odyssey,minivan,2015
ELECTRIC,4.94,Sherwood,US,OR,8458858,76,Tesla,Model 3,car,2018
GASOLINE,,Portland,US,OR,2459011,55,Toyota,RAV4,suv,2017
GASOLINE,,Portland,US,OR,2459011,55,Toyota,RAV4,suv,2017
GASOLINE,4.86,Portland,US,OR,2459011,35,Kia,Optima,car,2015
GASOLINE,5,Gresham,US,OR,10431641,34,MINI,Cooper,car,2015
GASOLINE,4.8,Portland,US,OR,14731540,39,Lexus,IS 250,car,2014
GASOLINE,5,Portland,US,OR,2459011,35,Audi,A4,car,2017
GASOLINE,5,Gresham,US,OR,10431641,31,Toyota,Corolla iM,car,2017
GASOLINE,5,Beaverton,US,OR,7793541,149,Chevrolet,Traverse,suv,2018
GASOLINE,5,Portland,US,OR,2459011,55,Mazda,CX-5,suv,2017
GASOLINE,4.96,Hampton,US,VA,2757207,124,Chevrolet,Corvette,car,2015
GASOLINE,4.74,Newport News,US,VA,2562120,53,Dodge,Challenger,car,2011
GASOLINE,4.75,Newport News,US,VA,2414353,59,Hyundai,Sonata,car,2017
ELECTRIC,5,Broomall,US,PA,9936051,209,Tesla,Model 3,car,2019
GASOLINE,5,Philadelphia,US,PA,10636150,104,BMW,2 Series,car,2016
GASOLINE,5,Philadelphia,US,PA,15007088,98,Mercedes-Benz,CL-Class,car,2011
GASOLINE,5,Philadelphia,US,PA,10636150,108,BMW,X5,suv,2017
ELECTRIC,5,Mount Laurel Township,US,NJ,4261256,209,Tesla,Model S,car,2016
GASOLINE,4.97,Philadelphia,US,PA,2040764,60,Honda,CR-V,suv,2008
HYBRID,4.97,Philadelphia,US,PA,2040764,82,Honda,Accord Sedan,car,2019
GASOLINE,4.78,Philadelphia,US,PA,2040764,55,Hyundai,Santa Fe,suv,2009
ELECTRIC,5,Mount Laurel Township,US,NJ,4261256,334,Tesla,Model X,suv,2016
GASOLINE,4.92,Philadelphia,US,PA,2040764,69,Honda,CR-V,suv,2007
GASOLINE,4.92,Philadelphia,US,PA,2040764,70,Nissan,Altima,car,2013
GASOLINE,5,Philadelphia,US,PA,2040764,74,Honda,Pilot,suv,2009
ELECTRIC,,Bear,US,DE,15788998,150,Tesla,Model 3,car,2019
GASOLINE,4.89,Philadelphia,US,PA,2040764,57,Kia,Forte,car,2011
GASOLINE,5,Philadelphia,US,PA,15744830,60,Mitsubishi,Outlander Sport,suv,2016
GASOLINE,,Wilmington,US,DE,1858419,68,Volvo,XC60,suv,2015
GASOLINE,4.84,Drexel Hill,US,PA,11540748,25,Ford,Focus,car,2007
GASOLINE,4.89,Drexel Hill,US,PA,11540748,37,Dodge,Avenger,car,2013
GASOLINE,4.93,Folcroft,US,PA,10817056,135,Mercedes-benz,C-Class,car,2019
ELECTRIC,5,Westampton,US,NJ,10382339,116,Tesla,Model S,car,2013
ELECTRIC,4.83,Somerdale,US,NJ,309262,200,Tesla,Model 3,car,2019
GASOLINE,5,Upper Darby,US,PA,11636487,125,Chevrolet,Camaro,car,2019
GASOLINE,4.94,Paoli,US,PA,4925670,359,Maserati,Ghibli,car,2017
GASOLINE,5,Philadelphia,US,PA,15350281,75,Mercedes-Benz,C-Class,car,2016
ELECTRIC,5,Voorhees Township,US,NJ,5450119,185,Tesla,Model 3,car,2020
GASOLINE,4.76,Philadelphia,US,PA,2541813,112,Mercedes-Benz,CLA-Class,car,2014
GASOLINE,5,Collingdale,US,PA,6306212,115,Jeep,Grand Cherokee,suv,2014
ELECTRIC,5,Harrison Township,US,NJ,687663,275,Tesla,Model X,suv,2017
GASOLINE,4.91,Drexel Hill,US,PA,11540748,44,Dodge,Grand Caravan,minivan,2008
GASOLINE,4.71,Philadelphia,US,PA,4261256,66,Mazda,5,minivan,2012
GASOLINE,4.67,Philadelphia,US,PA,4261256,140,Acura,MDX,suv,2014
GASOLINE,4.92,Philadelphia,US,PA,2541813,97,Audi,S5,car,2014
ELECTRIC,4.94,Philadelphia,US,PA,2541813,145,Tesla,Model 3,car,2020
GASOLINE,5,Philadelphia,US,PA,4261256,69,Hyundai,Sonata,car,2017
HYBRID,5,Wilmington,US,DE,626348,55,Honda,Accord Hybrid,car,2017
ELECTRIC,4,Philadelphia,US,PA,3206099,185,Tesla,Model 3,car,2018
GASOLINE,5,Broomall,US,PA,9936051,120,Chrysler,Pacifica,minivan,2017
ELECTRIC,5,Paoli,US,PA,4925670,330,Tesla,Model S,car,2017
GASOLINE,5,Paoli,US,PA,4925670,559,Chevrolet,Corvette,car,2018
GASOLINE,4.88,Philadelphia,US,PA,2541813,98,BMW,4 Series,car,2015
GASOLINE,4.93,Philadelphia,US,PA,2541813,105,Mercedes-Benz,C-Class,car,2016
GASOLINE,4.94,Philadelphia,US,PA,7479736,155,Mercedes-benz,GLC-Class,suv,2019
GASOLINE,4.94,Philadelphia,US,PA,9352785,243,Mercedes-benz,GLE-Class,suv,2020
GASOLINE,5,Berwyn,US,PA,4925670,425,Audi,RS 5,car,2015
GASOLINE,5,Langhorne,US,PA,9352785,119,Lexus,GX 460,suv,2018
GASOLINE,,Stratford,US,NJ,3746510,169,Chevrolet,Suburban,suv,2015
GASOLINE,4.86,East Windsor,US,NJ,9777278,149,Jaguar,F-PACE,suv,2018
GASOLINE,4.79,Philadelphia,US,PA,2541813,85,Jeep,Wrangler,suv,2017
GASOLINE,4.67,Paoli,US,PA,4925670,459,Land Rover,Range Rover Velar,suv,2018
GASOLINE,5,Philadelphia,US,PA,640066,56,Nissan,Altima,car,2017
GASOLINE,4.89,Philadelphia,US,PA,15357260,105,Mercedes-Benz,SLK-Class,car,2013
GASOLINE,5,Philadelphia,US,PA,15357260,90,Alfa Romeo,Stelvio,suv,2018
GASOLINE,4.96,Doylestown,US,PA,72053,85,Lincoln,Navigator,suv,2013
GASOLINE,4.83,Lansdale,US,PA,4652995,53,Chevrolet,Malibu,car,2013
GASOLINE,4.82,Philadelphia,US,PA,2541813,74,Volkswagen,Golf GTI,car,2018
GASOLINE,4.94,Philadelphia,US,PA,3887453,104,Audi,S5,car,2014
GASOLINE,4.92,Philadelphia,US,PA,2541813,88,BMW,3 Series,car,2017
GASOLINE,4.77,Philadelphia,US,PA,2541813,75,Honda,Accord Sedan,car,2019
HYBRID,5,Ardmore,US,PA,14784796,499,Acura,NSX,car,2017
GASOLINE,5,Philadelphia,US,PA,15357260,80,Mercedes-Benz,C-Class,car,2016
GASOLINE,4.83,Philadelphia,US,PA,2541813,88,Jeep,Cherokee,suv,2016
GASOLINE,,Nether Providence Township,US,PA,4494669,129,Mercedes-Benz,C-Class,car,2017
GASOLINE,5,Quakertown,US,PA,13772146,143,Kia,Stinger,car,2018
